case,class,P0,P1,P2
985.png,0,0.5428404211997986,0.4318331778049469,0.025326412171125412
1290.png,0,0.7190448045730591,0.27705007791519165,0.003905147546902299
409.png,0,0.9505506753921509,0.04932823032140732,0.00012107648217352107
1215.png,1,0.02914167381823063,0.5375659465789795,0.433292418718338
1232.png,0,0.7583118081092834,0.23102916777133942,0.01065909769386053
899.png,1,0.4277009963989258,0.5134644508361816,0.058834612369537354
1211.png,2,0.05321008712053299,0.3993073105812073,0.5474826693534851
1249.png,0,0.9462194442749023,0.05346805229783058,0.0003125579096376896
1135.png,1,0.1006721779704094,0.7424732446670532,0.15685462951660156
728.png,1,0.12605376541614532,0.45035332441329956,0.4235929250717163
825.png,1,0.11917293071746826,0.5821855664253235,0.2986414134502411
885.png,0,0.8547574877738953,0.14243784546852112,0.002804642776027322
1256.png,1,0.10342911630868912,0.6323150992393494,0.2642558813095093
935.png,0,0.9177552461624146,0.08155474811792374,0.0006900015287101269
1260.png,1,0.37558817863464355,0.537932276725769,0.08647958189249039
1141.png,0,0.9557973742485046,0.04413773491978645,6.493686669273302e-05
564.png,1,0.24656306207180023,0.6439412832260132,0.10949558764696121
1240.png,2,0.016679521650075912,0.4382297098636627,0.5450907945632935
771.png,0,0.8964889049530029,0.10301870107650757,0.0004924072418361902
1205.png,0,0.8061657547950745,0.18731741607189178,0.0065167625434696674
1258.png,2,0.0677756741642952,0.4153291583061218,0.5168951153755188
1174.png,0,0.7706944942474365,0.22589176893234253,0.0034137999173253775
1116.png,2,0.008666226640343666,0.25865042209625244,0.7326833605766296
648.png,0,0.7637474536895752,0.23332223296165466,0.002930305665358901
909.png,1,0.3475058376789093,0.5629485845565796,0.08954557776451111
562.png,0,0.7863367795944214,0.2109442800283432,0.002718917094171047
965.png,0,0.692298173904419,0.30416131019592285,0.0035405729431658983
793.png,1,0.4026981592178345,0.5487452149391174,0.04855670407414436
961.png,1,0.07242445647716522,0.7000719308853149,0.22750350832939148
999.png,2,0.019030004739761353,0.27595043182373047,0.7050195336341858
1270.png,0,0.8862428665161133,0.11182762682437897,0.0019294143421575427
633.png,1,0.2312101572751999,0.687424898147583,0.0813649594783783
882.png,1,0.056850723922252655,0.5578070282936096,0.38534224033355713
437.png,1,0.44873541593551636,0.5058401823043823,0.045424461364746094
972.png,0,0.9326967000961304,0.06635378301143646,0.0009495245176367462
1275.png,0,0.7704529762268066,0.2267618030309677,0.0027852097991853952
956.png,1,0.17949934303760529,0.6670485138893127,0.1534520983695984
653.png,2,0.023090951144695282,0.3785371482372284,0.5983719229698181
1169.png,0,0.640024721622467,0.33684012293815613,0.023135194554924965
1177.png,2,0.0062089525163173676,0.23921696841716766,0.7545741200447083
897.png,0,0.8141276836395264,0.18433843553066254,0.0015339107485488057
656.png,2,0.04330820217728615,0.33132001757621765,0.6253718137741089
1303.png,0,0.6095678806304932,0.38021573424339294,0.01021637488156557
413.png,1,0.35724735260009766,0.49414169788360596,0.1486109346151352
1166.png,1,0.04162631183862686,0.5570753216743469,0.4012983739376068
1271.png,0,0.8564140200614929,0.13947826623916626,0.004107653629034758
1250.png,2,0.027424374595284462,0.28885701298713684,0.6837186217308044
1152.png,0,0.5531784892082214,0.43656155467033386,0.010260004550218582
1308.png,1,0.35738039016723633,0.5273244380950928,0.11529514938592911
1195.png,0,0.6322150826454163,0.34853312373161316,0.019251778721809387
1200.png,0,0.8872053027153015,0.11059463769197464,0.002200112445279956
756.png,1,0.4405020475387573,0.5348353981971741,0.024662554264068604
1000.png,2,0.004214337095618248,0.23698636889457703,0.7587992548942566
599.png,1,0.09567767381668091,0.5415806770324707,0.3627416491508484
1193.png,0,0.674475371837616,0.2988607585430145,0.026663897559046745
984.png,0,0.7029983997344971,0.2864680588245392,0.010533547960221767
917.png,0,0.48982781171798706,0.4393768012523651,0.07079541683197021
1242.png,2,0.035588011145591736,0.3300863206386566,0.6343256831169128
621.png,0,0.7745661735534668,0.22367562353610992,0.0017582441214472055
970.png,0,0.7788645625114441,0.21413226425647736,0.007003122009336948
838.png,2,0.02861400693655014,0.40862393379211426,0.5627620220184326
1301.png,0,0.8762447237968445,0.12170463055372238,0.0020506964065134525
610.png,2,0.060248903930187225,0.4599374234676361,0.47981369495391846
833.png,1,0.04956064745783806,0.6027655005455017,0.34767380356788635
980.png,0,0.8058898448944092,0.18779432773590088,0.006315757520496845
799.png,2,0.006318562664091587,0.29639938473701477,0.6972820162773132
968.png,0,0.9472124576568604,0.052675846964120865,0.00011170728248544037
943.png,1,0.03924677148461342,0.5998539924621582,0.36089926958084106
1198.png,0,0.8496325016021729,0.14787566661834717,0.002491791732609272
902.png,0,0.4836703836917877,0.46068546175956726,0.05564410984516144
1269.png,0,0.8353515863418579,0.16331487894058228,0.0013335143448784947
884.png,0,0.648146390914917,0.3466092646121979,0.005244358442723751
1115.png,2,0.014522693119943142,0.23514056205749512,0.750336766242981
1278.png,0,0.7831225395202637,0.21320459246635437,0.0036729229614138603
941.png,1,0.40078097581863403,0.57303386926651,0.026185182854533195
969.png,0,0.5413415431976318,0.40507811307907104,0.05358035862445831
1190.png,2,0.011305072344839573,0.41394832730293274,0.5747466087341309
1119.png,0,0.7951503396034241,0.19975754618644714,0.005092056468129158
1133.png,0,0.7706347107887268,0.22033162415027618,0.009033589623868465
979.png,0,0.7060403227806091,0.2724982500076294,0.021461421623826027
1273.png,0,0.8060030341148376,0.19185052812099457,0.002146384445950389
1268.png,1,0.33846503496170044,0.5521294474601746,0.10940548032522202
1310.png,1,0.3837980628013611,0.5654168725013733,0.05078517273068428
906.png,0,0.7780340313911438,0.2181364744901657,0.003829518798738718
295.png,1,0.3978348672389984,0.5196565389633179,0.08250853419303894
546.png,0,0.7966768145561218,0.2014612853527069,0.0018619460752233863
1153.png,1,0.46122947335243225,0.46855607628822327,0.07021448761224747
776.png,2,0.008955217897891998,0.21922451257705688,0.7718202471733093
719.png,0,0.7678725719451904,0.2218163162469864,0.010311069898307323
1208.png,0,0.7878841161727905,0.2081567347049713,0.003959114197641611
976.png,0,0.8723267316818237,0.12640225887298584,0.0012709071161225438
1187.png,0,0.9387393593788147,0.06088729947805405,0.0003733245830517262
1277.png,0,0.8565217852592468,0.1402774453163147,0.0032007801346480846
967.png,0,0.9284759759902954,0.071160227060318,0.0003638348716776818
779.png,2,0.022999998182058334,0.26397982239723206,0.7130201458930969
1265.png,0,0.749319851398468,0.2469918429851532,0.00368834612891078
589.png,0,0.8344598412513733,0.16351965069770813,0.0020205543842166662
1239.png,2,0.019529838114976883,0.39114630222320557,0.589323878288269
1251.png,0,0.8481836318969727,0.14715220034122467,0.004664133302867413
1171.png,2,0.03616577014327049,0.3100855350494385,0.6537486910820007
942.png,0,0.7066419124603271,0.2829670011997223,0.010391099378466606
1192.png,0,0.8257427215576172,0.1699906438589096,0.004266651812940836
1002.png,1,0.06342169642448425,0.522854208946228,0.41372403502464294
1238.png,2,0.0169232040643692,0.26481160521507263,0.7182652354240417
1189.png,0,0.8092977404594421,0.18371127545833588,0.006991034839302301
657.png,2,0.03477853164076805,0.36384353041648865,0.6013779044151306
631.png,0,0.625076174736023,0.3611026108264923,0.013821210712194443
916.png,0,0.7115796208381653,0.27931419014930725,0.009106180630624294
1138.png,0,0.9526960849761963,0.04721756651997566,8.629245712654665e-05
1272.png,1,0.4681178033351898,0.5055689811706543,0.026313316076993942
1006.png,2,0.005495834164321423,0.23077039420604706,0.7637337446212769
1222.png,2,0.025326687842607498,0.2547401785850525,0.7199330925941467
923.png,1,0.31332892179489136,0.598645031452179,0.0880260318517685
627.png,2,0.01960781216621399,0.48348259925842285,0.49690958857536316
268.png,0,0.887201189994812,0.11141560971736908,0.0013831432443112135
892.png,0,0.6766666173934937,0.3147909939289093,0.00854241382330656
1114.png,0,0.5974102020263672,0.39800402522087097,0.004585791379213333
1276.png,0,0.8867188692092896,0.11215559393167496,0.0011255779536440969
1289.png,0,0.5888957381248474,0.3949783146381378,0.016125990077853203
528.png,0,0.5033285617828369,0.46558821201324463,0.03108322061598301
925.png,0,0.8573744297027588,0.13984152674674988,0.0027839927934110165
1186.png,1,0.42132338881492615,0.492167592048645,0.08650907129049301
1122.png,1,0.09209203720092773,0.6407336592674255,0.26717427372932434
1220.png,2,0.009196970611810684,0.220163494348526,0.7706395387649536
1175.png,1,0.09753260761499405,0.4893448054790497,0.41312259435653687
993.png,1,0.12062295526266098,0.4869097173213959,0.3924673795700073
1227.png,2,0.02070463076233864,0.37015584111213684,0.6091395616531372
1132.png,0,0.837255597114563,0.16123566031455994,0.0015086784260347486
922.png,2,0.026026364415884018,0.36392849683761597,0.6100451946258545
1009.png,0,0.9566858410835266,0.042991217225790024,0.00032297783764079213
1209.png,1,0.4082563817501068,0.49950575828552246,0.0922379344701767
1151.png,0,0.7028511762619019,0.2918442189693451,0.005304599646478891
974.png,0,0.831398069858551,0.16590677201747894,0.0026950605679303408
1147.png,0,0.7616567015647888,0.2302311360836029,0.00811210460960865
1291.png,1,0.4411330223083496,0.5129538178443909,0.045913148671388626
1213.png,1,0.266034871339798,0.6883540749549866,0.045611076056957245
161.png,1,0.35625743865966797,0.4950800836086273,0.1486625075340271
828.png,2,0.021093428134918213,0.24788689613342285,0.7310196757316589
992.png,0,0.8333961367607117,0.16356392204761505,0.003039989387616515
1263.png,0,0.66767817735672,0.3216317296028137,0.010690029710531235
464.png,0,0.5381381511688232,0.4158344864845276,0.0460272878408432
638.png,1,0.4358833134174347,0.5299392938613892,0.034177497029304504
986.png,0,0.7607945203781128,0.23107503354549408,0.008130412548780441
1159.png,2,0.04661714285612106,0.41191813349723816,0.5414647459983826
1244.png,0,0.7190811634063721,0.26927661895751953,0.01164223998785019
996.png,2,0.016278469935059547,0.28268688917160034,0.701034665107727
1113.png,1,0.33057743310928345,0.6086210608482361,0.06080145388841629
900.png,0,0.866539716720581,0.13193060457706451,0.0015296193305402994
887.png,0,0.712007999420166,0.2811027467250824,0.0068892245180904865
978.png,0,0.8514125943183899,0.1439354568719864,0.004651936236768961
946.png,1,0.06145889312028885,0.6563519239425659,0.2821892499923706
871.png,2,0.022857025265693665,0.4241349399089813,0.553007960319519
1197.png,0,0.7471930384635925,0.2492407113313675,0.003566145896911621
571.png,1,0.3089054524898529,0.611262321472168,0.07983232289552689
1221.png,0,0.6955845952033997,0.3019269108772278,0.0024885465390980244
977.png,1,0.24176664650440216,0.5772813558578491,0.18095193803310394
957.png,2,0.02495362050831318,0.42409583926200867,0.5509504675865173
975.png,0,0.9053823351860046,0.09328331798315048,0.001334293163381517
982.png,0,0.7874093651771545,0.20188353955745697,0.01070709154009819
1226.png,1,0.1637180596590042,0.4776989221572876,0.358583003282547
1111.png,2,0.05080714821815491,0.39317142963409424,0.5560214519500732
1199.png,0,0.8703284859657288,0.12707293033599854,0.002598545979708433
1131.png,2,0.014873724430799484,0.32722651958465576,0.6578997373580933
1282.png,0,0.5534855723381042,0.41650620102882385,0.030008181929588318
1185.png,0,0.8567988872528076,0.13958920538425446,0.0036118945572525263
800.png,1,0.1594965010881424,0.5735654234886169,0.26693812012672424
1225.png,1,0.303727388381958,0.5646030306816101,0.13166949152946472
1306.png,1,0.21644227206707,0.5868160724639893,0.19674165546894073
1112.png,1,0.3499492406845093,0.5132136940956116,0.13683708012104034
931.png,0,0.8386809825897217,0.1597929149866104,0.0015260549262166023
1257.png,0,0.8229677081108093,0.1743236929178238,0.00270859501324594
840.png,2,0.0660337582230568,0.4336369037628174,0.5003294348716736
1196.png,0,0.5337850451469421,0.44568580389022827,0.020529113709926605
1167.png,0,0.7181839942932129,0.2658964991569519,0.01591951958835125
953.png,1,0.029197387397289276,0.6813310384750366,0.28947147727012634
641.png,1,0.1027047336101532,0.5141393542289734,0.3831559121608734
930.png,0,0.8082734942436218,0.18769343197345734,0.004033100791275501
1294.png,1,0.2790921628475189,0.6324164271354675,0.08849142491817474
1126.png,0,0.9347066283226013,0.06500864028930664,0.00028466444928199053
1287.png,0,0.5666463971138,0.40312129259109497,0.030232252553105354
1142.png,0,0.9138001799583435,0.08595019578933716,0.00024957486311905086
962.png,0,0.8469573855400085,0.1510784924030304,0.0019641846884042025
1184.png,0,0.788121223449707,0.2067432850599289,0.005135469604283571
1168.png,0,0.8812713027000427,0.11707236617803574,0.0016563240205869079
1121.png,0,0.846838116645813,0.15046225488185883,0.0026996321976184845
893.png,0,0.5887312293052673,0.3901110887527466,0.021157730370759964
320.png,1,0.29537197947502136,0.5719878077507019,0.13264022767543793
912.png,0,0.9638165235519409,0.03611651062965393,6.700366793666035e-05
964.png,0,0.805618941783905,0.1848495751619339,0.009531489573419094
1118.png,1,0.46756449341773987,0.4888334572315216,0.04360204562544823
422.png,2,0.08145813643932343,0.44946908950805664,0.46907278895378113
587.png,0,0.5229518413543701,0.4409438669681549,0.03610432520508766
806.png,1,0.4441455006599426,0.5230921506881714,0.03276228532195091
891.png,0,0.8420816659927368,0.15720078349113464,0.000717560644261539
758.png,0,0.8441348671913147,0.15347374975681305,0.002391299931332469
1005.png,2,0.03638298436999321,0.3362065255641937,0.6274105310440063
1309.png,2,0.029323814436793327,0.385774165391922,0.5849019885063171
1004.png,1,0.04893215000629425,0.553304135799408,0.397763729095459
990.png,0,0.6685262322425842,0.3130243122577667,0.01844950020313263
1285.png,0,0.7670145630836487,0.22771160304546356,0.0052738008089363575
1223.png,2,0.017076293006539345,0.2286398559808731,0.7542838454246521
1243.png,2,0.018798023462295532,0.282120943069458,0.6990810632705688
991.png,1,0.38051679730415344,0.5619098544120789,0.057573333382606506
560.png,0,0.8419352769851685,0.15555976331233978,0.002504955977201462
907.png,0,0.903175950050354,0.09619792550802231,0.0006261180969886482
1274.png,0,0.8439409732818604,0.1536625325679779,0.0023964359425008297
1146.png,0,0.7412884831428528,0.24990619719028473,0.008805310353636742
1161.png,1,0.057080525904893875,0.6754665374755859,0.2674529552459717
300.png,0,0.4512818157672882,0.43870019912719727,0.11001793295145035
971.png,0,0.6402570605278015,0.3433471620082855,0.016395824030041695
898.png,0,0.5985788702964783,0.35503846406936646,0.04638269916176796
1178.png,2,0.006609929725527763,0.20726235210895538,0.7861277461051941
1173.png,0,0.5451489090919495,0.4222332835197449,0.032617826014757156
462.png,1,0.09838338196277618,0.689860999584198,0.211755633354187
1261.png,1,0.10538966208696365,0.5784311890602112,0.31617921590805054
1280.png,2,0.015498777851462364,0.35674843192100525,0.6277527809143066
939.png,1,0.17278051376342773,0.6577309966087341,0.16948843002319336
929.png,0,0.8301281929016113,0.16813521087169647,0.0017366023967042565
829.png,2,0.02479979768395424,0.2853148281574249,0.6898853778839111
664.png,1,0.13768456876277924,0.5279147624969482,0.3344007134437561
623.png,1,0.4077391028404236,0.523073136806488,0.06918773055076599
989.png,1,0.24023571610450745,0.6300190091133118,0.12974528968334198
1312.png,1,0.40880057215690613,0.5530911684036255,0.038108233362436295
1236.png,2,0.013629776425659657,0.25873756408691406,0.7276327013969421
890.png,0,0.629859983921051,0.36211884021759033,0.00802119541913271
901.png,0,0.8995668292045593,0.09954486042261124,0.0008883940172381699
1300.png,0,0.8722982406616211,0.1258251965045929,0.0018765222048386931
491.png,0,0.7121002674102783,0.28454160690307617,0.0033581494353711605
926.png,0,0.8006541728973389,0.19105632603168488,0.008289520628750324
915.png,0,0.8354102969169617,0.1608486771583557,0.0037410773802548647
579.png,1,0.12614060938358307,0.671696126461029,0.2021632343530655
1224.png,0,0.8146196007728577,0.18171259760856628,0.0036677741445600986
954.png,1,0.2172202318906784,0.6795450448989868,0.10323469340801239
987.png,0,0.7038289904594421,0.2721751928329468,0.02399582788348198
1164.png,1,0.1553441435098648,0.5759929418563843,0.26866286993026733
1304.png,2,0.030779898166656494,0.34438687562942505,0.6248332262039185
404.png,0,0.5503329634666443,0.42985227704048157,0.019814781844615936
940.png,2,0.012796157971024513,0.27565571665763855,0.7115481495857239
782.png,1,0.08622775971889496,0.5993916392326355,0.31438058614730835
1295.png,1,0.317281037569046,0.5430716276168823,0.13964730501174927
951.png,0,0.8406110405921936,0.1581425666809082,0.0012463724706321955
1281.png,2,0.0062375725246965885,0.22352641820907593,0.7702360153198242
488.png,0,0.7005189657211304,0.29428768157958984,0.005193368066102266
555.png,1,0.23141980171203613,0.6902415156364441,0.07833873480558395
770.png,0,0.7829763293266296,0.2097923755645752,0.0072312746196985245
934.png,2,0.011461429297924042,0.3549990952014923,0.6335394382476807
933.png,2,0.006989946588873863,0.2415013611316681,0.7515087127685547
783.png,1,0.18311938643455505,0.5860847234725952,0.23079586029052734
1124.png,1,0.12082885205745697,0.608018696308136,0.2711523771286011
997.png,2,0.0058452975936234,0.23390015959739685,0.7602545022964478
1156.png,0,0.6483771204948425,0.3456900715827942,0.005932761821895838
1254.png,0,0.8742165565490723,0.1255994588136673,0.00018397670646663755
1144.png,0,0.8943138718605042,0.10495006293058395,0.0007360224262811244
1264.png,0,0.7973515391349792,0.1984097957611084,0.004238647408783436
911.png,0,0.6443115472793579,0.33212578296661377,0.023562705144286156
576.png,2,0.02896452508866787,0.4527314603328705,0.5183040499687195
1235.png,1,0.1230747252702713,0.43932902812957764,0.43759626150131226
611.png,2,0.04442961886525154,0.3141186833381653,0.6414516568183899
995.png,2,0.016822312027215958,0.305646687746048,0.6775310635566711
1241.png,2,0.009141674265265465,0.21165761351585388,0.7792006731033325
1252.png,0,0.8032088279724121,0.19445887207984924,0.0023322792258113623
1183.png,0,0.5660787224769592,0.40262579917907715,0.03129543736577034
1202.png,0,0.7678148150444031,0.21389341354370117,0.018291784450411797
797.png,0,0.5293059945106506,0.42957860231399536,0.04111544042825699
958.png,1,0.4588010311126709,0.48231634497642517,0.05888256058096886
298.png,2,0.09737759083509445,0.33871811628341675,0.563904345035553
1165.png,2,0.016011323779821396,0.28861188888549805,0.6953767538070679
1176.png,2,0.006087872199714184,0.2415064126253128,0.7524057030677795
963.png,1,0.2789832651615143,0.6310886740684509,0.0899280533194542
1125.png,1,0.08459548652172089,0.49953147768974304,0.4158730208873749
649.png,1,0.07102234661579132,0.6602851152420044,0.2686925232410431
883.png,0,0.5515937805175781,0.3794439733028412,0.06896227598190308
635.png,2,0.00947018712759018,0.282723993062973,0.7078058123588562
794.png,1,0.24012258648872375,0.48125678300857544,0.2786206603050232
1188.png,0,0.8297337889671326,0.16688597202301025,0.0033802161924540997
402.png,1,0.32336366176605225,0.6141085624694824,0.06252781301736832
826.png,2,0.03701364994049072,0.42519938945770264,0.5377869009971619
1253.png,1,0.3190588653087616,0.6432343125343323,0.037706829607486725
1207.png,2,0.014753500930964947,0.2891235649585724,0.696122944355011
1298.png,1,0.3347562253475189,0.5318792462348938,0.13336455821990967
1203.png,0,0.48012426495552063,0.47855639457702637,0.04131939262151718
608.png,1,0.09092534333467484,0.7398660182952881,0.16920875012874603
1162.png,0,0.8903483748435974,0.10886592417955399,0.0007856048760004342
1150.png,1,0.48095086216926575,0.5096983909606934,0.009350725449621677
1007.png,1,0.024473831057548523,0.657917320728302,0.31760889291763306
636.png,1,0.040826089680194855,0.5667798519134521,0.3923940658569336
1296.png,1,0.4127189815044403,0.542788565158844,0.04449242353439331
894.png,0,0.7997073531150818,0.19531311094760895,0.004979541525244713
1001.png,1,0.06839535385370255,0.48664796352386475,0.4449567198753357
473.png,0,0.7396240830421448,0.24565009772777557,0.014725781045854092
1288.png,0,0.8296816349029541,0.16788709163665771,0.0024312897585332394
936.png,1,0.07385357469320297,0.621192216873169,0.3049541711807251
981.png,0,0.776729941368103,0.21019382774829865,0.013076198287308216
1134.png,0,0.5703008770942688,0.4197324514389038,0.009966680780053139
1182.png,0,0.8696700930595398,0.12867888808250427,0.0016509993001818657
1154.png,0,0.7139567732810974,0.2803303897380829,0.0057128192856907845
741.png,0,0.7670465111732483,0.22995063662528992,0.0030028161127120256
