case,class,P0,P1,P2
578.png,1,0.05896976217627525,0.7578243017196655,0.18320593237876892
789.png,1,0.3924480378627777,0.6043087840080261,0.0032431629952043295
413.png,1,0.009775332175195217,0.6923563480377197,0.29786837100982666
1303.png,0,0.7710718512535095,0.2280811071395874,0.0008470145985484123
1263.png,0,0.6134637594223022,0.38542675971984863,0.0011094348737969995
1266.png,0,0.7174274921417236,0.2824222445487976,0.0001502266532042995
1007.png,1,0.15520164370536804,0.7108373641967773,0.133961021900177
1177.png,1,0.11946206539869308,0.5908645391464233,0.289673388004303
1184.png,1,0.14705078303813934,0.838737428188324,0.014211813919246197
1244.png,1,0.1490747481584549,0.8437004089355469,0.007224880624562502
891.png,0,0.8320371508598328,0.1678309291601181,0.00013192242477089167
1182.png,0,0.5559496283531189,0.4375077784061432,0.006542508490383625
985.png,1,0.27564507722854614,0.7192029356956482,0.00515202060341835
1167.png,1,0.06071018800139427,0.8524000644683838,0.08688973635435104
897.png,1,0.40083760023117065,0.5880609154701233,0.01110144518315792
1252.png,1,0.39048081636428833,0.6022466421127319,0.007272531744092703
295.png,1,0.09884026646614075,0.8844459652900696,0.01671372540295124
1216.png,1,0.08507309854030609,0.8300886154174805,0.0848383679986
936.png,1,0.023079751059412956,0.9606606364250183,0.016259564086794853
491.png,1,0.05557381734251976,0.8911837339401245,0.053242433816194534
641.png,2,0.0031945917289704084,0.42480233311653137,0.5720030665397644
1200.png,0,0.9025588035583496,0.09743522107601166,5.992219030304113e-06
1281.png,2,0.0034254975616931915,0.3588901162147522,0.6376844048500061
1187.png,1,0.2523668706417084,0.7351778745651245,0.012455330230295658
1132.png,0,0.8550286293029785,0.1448962241411209,7.50911858631298e-05
1153.png,0,0.8137247562408447,0.18614313006401062,0.00013215237413533032
929.png,1,0.162817120552063,0.8329302668571472,0.0042525893077254295
1126.png,1,0.3717891573905945,0.6263288855552673,0.0018819993129000068
758.png,1,0.4166349470615387,0.5810017585754395,0.0023632964584976435
993.png,1,0.06254525482654572,0.888997495174408,0.048457276076078415
571.png,0,0.7653539776802063,0.23428450524806976,0.0003614591551013291
1159.png,1,0.0008190191583707929,0.9527351260185242,0.0464458204805851
599.png,2,0.008734108880162239,0.38387781381607056,0.6073880195617676
1004.png,1,0.048838041722774506,0.7203171849250793,0.23084478080272675
1194.png,1,0.034209687262773514,0.8754385709762573,0.09035176038742065
1000.png,1,0.08647318184375763,0.6585400104522705,0.2549867630004883
1285.png,1,0.31322211027145386,0.6784924864768982,0.008285345509648323
829.png,1,0.0172593854367733,0.7143311500549316,0.2684094309806824
1243.png,1,0.13403894007205963,0.8102715611457825,0.05568952113389969
1180.png,0,0.7531712055206299,0.24664053320884705,0.00018830651242751628
728.png,1,0.012193601578474045,0.7780370712280273,0.2097693681716919
908.png,0,0.687201738357544,0.3121248483657837,0.0006733684567734599
1295.png,1,0.04836997762322426,0.8441797494888306,0.10745035111904144
990.png,1,0.4505176544189453,0.5365726351737976,0.012909688986837864
1157.png,1,0.1666686236858368,0.8079760074615479,0.02535536326467991
657.png,1,0.004579545464366674,0.6915507912635803,0.3038695752620697
1122.png,1,0.17929653823375702,0.7624760866165161,0.058227431029081345
930.png,1,0.30118435621261597,0.6945676207542419,0.0042479634284973145
998.png,1,0.02036365680396557,0.6720660924911499,0.3075702488422394
946.png,2,6.725107959937304e-05,0.21731314063072205,0.7826196551322937
528.png,0,0.7734906077384949,0.22620397806167603,0.0003054057597182691
1254.png,0,0.5062265992164612,0.4930714964866638,0.0007019625627435744
940.png,2,0.0012489226646721363,0.46881401538848877,0.5299370884895325
1261.png,2,0.0007138344808481634,0.36730721592903137,0.6319789290428162
980.png,0,0.6506851315498352,0.34776273369789124,0.0015521046007052064
834.png,1,0.014043845236301422,0.5281035304069519,0.4578525722026825
727.png,1,0.036953702569007874,0.7812918424606323,0.1817544400691986
884.png,0,0.515937864780426,0.48209962248802185,0.0019625334534794092
627.png,1,0.06283564865589142,0.818505048751831,0.1186593621969223
631.png,0,0.7882576584815979,0.21149523556232452,0.00024711911100894213
1161.png,1,0.012297363020479679,0.8475891947746277,0.1401134431362152
464.png,1,0.24662262201309204,0.7486657500267029,0.004711672198027372
737.png,1,0.217835932970047,0.7306326627731323,0.05153140425682068
1178.png,2,0.0007258441764861345,0.239451065659523,0.7598230838775635
1169.png,1,0.05811192840337753,0.7122487425804138,0.22963930666446686
285.png,1,0.0021201283670961857,0.8405187129974365,0.1573611944913864
1250.png,1,0.0010224428260698915,0.5484417676925659,0.4505358040332794
840.png,2,0.007294058799743652,0.4122256636619568,0.5804803371429443
633.png,1,0.03317456319928169,0.9347556233406067,0.03206988796591759
997.png,2,0.00023306754883378744,0.2209896743297577,0.7787771821022034
1301.png,0,0.9059640169143677,0.09402327984571457,1.2711549061350524e-05
969.png,1,0.15741316974163055,0.7349504232406616,0.10763643682003021
1196.png,0,0.6428406238555908,0.3550489544868469,0.002110400702804327
794.png,1,0.10656221956014633,0.817506730556488,0.0759311094880104
1009.png,0,0.804471492767334,0.19539938867092133,0.00012908944336231798
871.png,1,0.005965326447039843,0.9397239089012146,0.05431067571043968
1273.png,1,0.16843466460704803,0.8300150036811829,0.0015503467293456197
1271.png,0,0.5248244404792786,0.4729663133621216,0.0022092550061643124
934.png,1,0.05976828560233116,0.5942437648773193,0.3459879159927368
1248.png,0,0.7803394794464111,0.21931299567222595,0.0003475081466604024
488.png,1,0.4828360080718994,0.5161297917366028,0.0010341433808207512
1268.png,1,0.1137467697262764,0.8789510726928711,0.007302213925868273
1156.png,0,0.8512281179428101,0.1486191600561142,0.0001527563581475988
1222.png,1,0.04237547516822815,0.9313491582870483,0.02627541497349739
964.png,0,0.6090490221977234,0.39000406861305237,0.0009469960350543261
1008.png,0,0.8178644180297852,0.182008296251297,0.00012737761426251382
1205.png,0,0.7906060218811035,0.20932377874851227,7.017271127551794e-05
298.png,2,0.0002797190682031214,0.23083890974521637,0.7688813805580139
1228.png,1,0.02432028017938137,0.9522492289543152,0.023430421948432922
783.png,1,0.10086949914693832,0.8339592218399048,0.06517127901315689
1298.png,1,0.00335358502343297,0.5841041803359985,0.41254228353500366
925.png,0,0.920644223690033,0.07929646968841553,5.937088644714095e-05
799.png,1,0.0037295010406523943,0.980903685092926,0.015366788022220135
991.png,1,0.05452413856983185,0.9301528930664062,0.015323069877922535
1270.png,0,0.8405221104621887,0.1594439446926117,3.3925163734238595e-05
923.png,1,0.27396851778030396,0.7217646241188049,0.004266833886504173
1308.png,0,0.6062079668045044,0.3925750255584717,0.0012170206755399704
887.png,0,0.8158934116363525,0.18406634032726288,4.025758971692994e-05
1181.png,1,0.4725228548049927,0.5246365070343018,0.002840639092028141
1163.png,2,0.011197262443602085,0.4870901107788086,0.5017126202583313
1304.png,2,0.001498569967225194,0.3051625192165375,0.693338930606842
892.png,1,0.11755682528018951,0.8574836254119873,0.024959586560726166
787.png,1,0.11239753663539886,0.7168495655059814,0.17075292766094208
611.png,1,0.00428639305755496,0.49953362345695496,0.4961799383163452
968.png,1,0.42474067211151123,0.5525800585746765,0.022679243236780167
479.png,1,0.05802187696099281,0.8560062050819397,0.08597202599048615
909.png,1,0.16060373187065125,0.6975620985031128,0.14183413982391357
989.png,1,0.1018107458949089,0.8665961027145386,0.03159312158823013
1110.png,0,0.9311838746070862,0.06881173700094223,4.400448688102188e-06
268.png,0,0.9170423150062561,0.08295206725597382,5.585767667071195e-06
1240.png,1,0.01829303428530693,0.5919670462608337,0.3897399306297302
1112.png,1,0.14023809134960175,0.8490057587623596,0.010756122879683971
1160.png,1,0.031402528285980225,0.6995300650596619,0.2690674066543579
1117.png,0,0.9484871029853821,0.0515095517039299,3.230751872251858e-06
890.png,1,0.24478374421596527,0.7461743354797363,0.009041961282491684
987.png,1,0.009847081266343594,0.8486546277999878,0.1414983570575714
1236.png,1,0.038401540368795395,0.5315420031547546,0.4300563931465149
1154.png,0,0.6309513449668884,0.36891356110572815,0.00013510642747860402
986.png,0,0.8101851344108582,0.1897737830877304,4.113138857064769e-05
904.png,0,0.6813083291053772,0.31811845302581787,0.000573271419852972
612.png,1,0.2008955031633377,0.7782816290855408,0.020822878926992416
1111.png,1,0.21013373136520386,0.7703527808189392,0.01951342262327671
320.png,0,0.8214583396911621,0.17844818532466888,9.342509292764589e-05
1293.png,1,0.13744932413101196,0.7972398400306702,0.06531088054180145
1123.png,1,0.19118374586105347,0.7944892048835754,0.014327055774629116
626.png,1,0.3153265416622162,0.6781735420227051,0.006499940529465675
1262.png,1,0.03865664079785347,0.8980754017829895,0.06326793134212494
906.png,0,0.9095284342765808,0.09046106040477753,1.0490328349987976e-05
1136.png,0,0.8826285600662231,0.11730775237083435,6.369350012391806e-05
1265.png,0,0.8320432901382446,0.16785623133182526,0.00010049650154542178
1227.png,1,0.011246862821280956,0.9405542612075806,0.04819893091917038
971.png,1,0.29056328535079956,0.7044581770896912,0.0049785226583480835
1302.png,0,0.5469930768013,0.450466513633728,0.0025404663756489754
608.png,1,0.015605776570737362,0.790118396282196,0.1942758411169052
900.png,0,0.9276455640792847,0.07233431190252304,2.01771326828748e-05
462.png,1,0.0036284567322582006,0.8210446834564209,0.17532679438591003
422.png,2,0.0022552195005118847,0.3998287320137024,0.5979160666465759
950.png,1,2.3879238142399117e-05,0.7311767339706421,0.2687993347644806
569.png,1,0.012033110484480858,0.9705039262771606,0.017462898045778275
1201.png,0,0.9209340810775757,0.07905282825231552,1.3093112102069426e-05
564.png,1,0.10668785125017166,0.8134791851043701,0.0798330307006836
1225.png,1,0.09363917261362076,0.882522702217102,0.02383807860314846
898.png,1,0.3338274657726288,0.6608375906944275,0.005334923975169659
1150.png,0,0.9376526474952698,0.06234375759959221,3.6051451388630085e-06
793.png,1,0.29421117901802063,0.7020013332366943,0.003787475172430277
1186.png,0,0.8621012568473816,0.13787250220775604,2.6163383154198527e-05
1253.png,1,0.44480347633361816,0.5548447370529175,0.0003517276782076806
1294.png,1,0.01652095839381218,0.8858728408813477,0.09760624170303345
1125.png,1,0.0038964266423135996,0.6291054487228394,0.3669981062412262
1310.png,1,0.3381679058074951,0.657052755355835,0.004779348615556955
914.png,0,0.8781472444534302,0.12179245799779892,6.031740122125484e-05
905.png,1,0.24112464487552643,0.6864919066429138,0.07238342612981796
911.png,0,0.5694985389709473,0.4249210059642792,0.005580447148531675
954.png,1,0.16318750381469727,0.8175653219223022,0.01924719847738743
912.png,0,0.9676578044891357,0.032339684665203094,2.5785482193896314e-06
535.png,1,0.29588809609413147,0.6926130652427673,0.011498875916004181
1152.png,1,0.34860891103744507,0.6492701768875122,0.002120905788615346
953.png,1,0.11040940880775452,0.8401105403900146,0.049480047076940536
970.png,1,0.388871967792511,0.608549952507019,0.0025780971627682447
1309.png,1,0.0009616484749130905,0.972753643989563,0.02628473751246929
1113.png,1,0.1991288810968399,0.7412900328636169,0.059581056237220764
978.png,1,0.126821368932724,0.7804155349731445,0.09276306629180908
610.png,1,0.09730072319507599,0.7082939743995667,0.19440531730651855
1289.png,1,0.33944258093833923,0.6409685015678406,0.01958894543349743
955.png,1,0.208992600440979,0.7744377851486206,0.016569657251238823
576.png,1,0.02071944810450077,0.8531282544136047,0.12615236639976501
893.png,0,0.7368976473808289,0.26275333762168884,0.000349026988260448
806.png,1,0.05110406503081322,0.9436899423599243,0.005205996800214052
1176.png,1,0.4111926257610321,0.571823000907898,0.01698441430926323
943.png,1,0.024597609415650368,0.853866457939148,0.12153594195842743
1219.png,1,0.00046538704191334546,0.5398520231246948,0.4596826434135437
957.png,1,0.3080887496471405,0.6146929860115051,0.07721815258264542
1149.png,1,0.05428638309240341,0.8844390511512756,0.06127457693219185
919.png,1,0.1928325891494751,0.7851409316062927,0.02202654257416725
409.png,0,0.8279469013214111,0.17195244133472443,0.00010071312863146886
977.png,1,0.15185506641864777,0.8419095873832703,0.006235236767679453
882.png,1,0.0009213026496581733,0.991051197052002,0.008027590811252594
992.png,1,0.17052194476127625,0.813906192779541,0.01557188667356968
653.png,2,0.00021101816673763096,0.1966421902179718,0.8031467795372009
1195.png,0,0.7723531126976013,0.22750821709632874,0.00013877199671696872
1179.png,0,0.9137141108512878,0.08627136796712875,1.4623592505813576e-05
981.png,0,0.5295382142066956,0.46827781200408936,0.0021839765831828117
1249.png,0,0.9591934680938721,0.04080134630203247,5.235227490629768e-06
973.png,0,0.8949409127235413,0.10503872483968735,2.0352348656160757e-05
648.png,1,0.4599073529243469,0.538783848285675,0.0013088276609778404
961.png,1,0.0003679712535813451,0.9451916217803955,0.05444036051630974
933.png,1,0.029177241027355194,0.5174044370651245,0.4534182548522949
894.png,0,0.9620255827903748,0.03796996921300888,4.419142896949779e-06
931.png,1,0.12049537152051926,0.8547486066818237,0.024756107479333878
947.png,2,0.0009096740395762026,0.4461653530597687,0.5529249310493469
902.png,1,0.15145887434482574,0.8264336585998535,0.022107506170868874
995.png,2,0.013348571956157684,0.3377078175544739,0.6489436030387878
800.png,1,0.2508240342140198,0.6783106923103333,0.07086529582738876
896.png,1,0.27888673543930054,0.7090782523155212,0.012034934014081955
779.png,1,0.06083065643906593,0.6358219385147095,0.3033474087715149
1280.png,2,3.148932592011988e-05,0.17549118399620056,0.8244773149490356
1140.png,1,0.44681820273399353,0.5375869274139404,0.015594868920743465
942.png,1,0.2728881239891052,0.7257222533226013,0.0013896377058699727
792.png,1,0.0003112888662144542,0.8664186596870422,0.13327012956142426
1124.png,1,0.004998465999960899,0.5610400438308716,0.4339614808559418
901.png,0,0.9555037021636963,0.04448429495096207,1.1973498658335302e-05
1232.png,0,0.6033412218093872,0.3962346911430359,0.00042411102913320065
664.png,2,1.1800863831012975e-05,0.09067369252443314,0.9093145132064819
1274.png,0,0.6071030497550964,0.3922746479511261,0.0006223475793376565
984.png,1,0.39394411444664,0.6027299761772156,0.0033259016927331686
1211.png,1,0.0319172739982605,0.5609151124954224,0.40716761350631714
1147.png,0,0.9430742859840393,0.05690756067633629,1.8166210793424398e-05
1145.png,1,0.009757842868566513,0.6249517798423767,0.3652902841567993
1296.png,1,0.015470368787646294,0.8577368259429932,0.1267927587032318
932.png,1,0.06800616532564163,0.8215667605400085,0.110427126288414
967.png,0,0.6339625716209412,0.3573741614818573,0.008663232438266277
939.png,0,0.819959282875061,0.18001489341259003,2.58523432421498e-05
1277.png,0,0.9000716209411621,0.09990625828504562,2.2068268663133495e-05
1175.png,0,0.7711917161941528,0.22862929105758667,0.00017899782687891275
1146.png,1,0.25532209873199463,0.6430016756057739,0.10167621821165085
630.png,1,0.005745541304349899,0.5548461079597473,0.43940842151641846
975.png,1,0.1785244643688202,0.7801485657691956,0.041327010840177536
589.png,1,0.2084035575389862,0.7760748863220215,0.01552159246057272
1207.png,1,0.005216202232986689,0.5697762966156006,0.42500752210617065
1172.png,1,0.005766161251813173,0.6775951385498047,0.3166387379169464
1173.png,0,0.7740465998649597,0.2259242832660675,2.906308691308368e-05
1202.png,1,0.4750235378742218,0.5208113789558411,0.004165072459727526
903.png,0,0.7913187742233276,0.20852752029895782,0.0001536969211883843
1218.png,1,0.4052714407444,0.5937924981117249,0.0009360407711938024
1002.png,1,0.07880467176437378,0.761047899723053,0.16014741361141205
782.png,1,0.0159132219851017,0.715440034866333,0.268646776676178
579.png,1,0.005934541113674641,0.7450692057609558,0.248996302485466
1203.png,0,0.5859577655792236,0.4134988486766815,0.0005433456390164793
1115.png,2,0.002184466691687703,0.38731151819229126,0.6105039715766907
922.png,2,0.002958486322313547,0.3276803195476532,0.6693612337112427
828.png,2,0.0024716095067560673,0.2685525715351105,0.728975772857666
1144.png,0,0.9395532608032227,0.06043232977390289,1.4323543837235775e-05
776.png,2,0.0001551332388771698,0.22265949845314026,0.7771853804588318
1137.png,0,0.8951478004455566,0.10476511716842651,8.711130794836208e-05
546.png,1,0.17095845937728882,0.8232374787330627,0.005804056767374277
1217.png,1,0.2334606796503067,0.7638697028160095,0.0026696259155869484
916.png,0,0.9859344363212585,0.014065295457839966,1.8934161971628782e-07
1185.png,0,0.8341948986053467,0.16579636931419373,8.72672171681188e-06
1300.png,1,0.24568228423595428,0.7482630610466003,0.006054731551557779
797.png,1,0.15086238086223602,0.8452262282371521,0.0039114984683692455
1241.png,2,4.035699021187611e-06,0.10361373424530029,0.8963821530342102
1118.png,1,0.16136574745178223,0.7640999555587769,0.0745343267917633
928.png,1,0.013064255937933922,0.7633427381515503,0.22359299659729004
1168.png,1,0.4399738907814026,0.5395834445953369,0.020442597568035126
960.png,0,0.5634923577308655,0.4340033531188965,0.0025042861234396696
1287.png,0,0.5873301029205322,0.4117720425128937,0.0008979064878076315
1142.png,0,0.939694344997406,0.060266632586717606,3.907654172508046e-05
1306.png,1,0.011999852955341339,0.9751705527305603,0.012829619459807873
974.png,0,0.9191661477088928,0.08082136511802673,1.2516050446720328e-05
1269.png,0,0.787555992603302,0.2122810184955597,0.00016299421258736402
402.png,1,0.004523410927504301,0.5923945903778076,0.40308207273483276
548.png,1,0.221967875957489,0.7711155414581299,0.006916586775332689
1193.png,0,0.7178305387496948,0.281515896320343,0.0006535169668495655
979.png,1,0.10407975316047668,0.8685238361358643,0.027396392077207565
636.png,1,0.22626999020576477,0.7202147841453552,0.0535152293741703
1121.png,0,0.9764214754104614,0.023578161373734474,3.042961793653376e-07
1291.png,0,0.8486971855163574,0.1512630432844162,3.977308006142266e-05
1234.png,2,0.0005346362013369799,0.4573756158351898,0.5420897603034973
