case,class,P0,P1,P2
1188.png,0,0.7246116399765015,0.23825132846832275,0.03713701665401459
934.png,2,0.0071629853919148445,0.21360425651073456,0.7792328000068665
1282.png,1,0.4206922650337219,0.4475042223930359,0.1318034678697586
404.png,0,0.46818047761917114,0.44471561908721924,0.08710388094186783
1215.png,1,0.05720348656177521,0.6251665353775024,0.31762996315956116
840.png,2,0.07654079049825668,0.44165849685668945,0.4818006455898285
422.png,2,0.09636875987052917,0.4127161204814911,0.49091508984565735
1146.png,0,0.6757792830467224,0.28626930713653564,0.03795138746500015
802.png,2,0.0962534248828888,0.406144380569458,0.4976022243499756
1008.png,0,0.900116503238678,0.09542311728000641,0.004460342228412628
587.png,0,0.47474369406700134,0.42628926038742065,0.09896708279848099
1303.png,0,0.5950947403907776,0.3677498400211334,0.037155453115701675
799.png,2,0.0041489433497190475,0.20749546587467194,0.7883555889129639
958.png,0,0.48025521636009216,0.42679843306541443,0.09294629842042923
776.png,2,0.006742492318153381,0.150931254029274,0.842326283454895
1157.png,0,0.4629553258419037,0.4505210220813751,0.08652365207672119
1214.png,0,0.5190294981002808,0.35044756531715393,0.1305229514837265
939.png,1,0.22216658294200897,0.5640599131584167,0.2137734442949295
589.png,0,0.7445207834243774,0.23519474267959595,0.02028452791273594
548.png,0,0.6787039637565613,0.29225561022758484,0.029040399938821793
973.png,0,0.8988505601882935,0.09665129333734512,0.0044982293620705605
268.png,0,0.8768900036811829,0.11727509647607803,0.005834796000272036
1262.png,1,0.2735769748687744,0.49625879526138306,0.23016422986984253
890.png,0,0.5940706729888916,0.35939955711364746,0.046529725193977356
1293.png,1,0.22469927370548248,0.43427178263664246,0.34102901816368103
1115.png,2,0.004631324205547571,0.11295536160469055,0.882413387298584
1236.png,2,0.006708689499646425,0.13429363071918488,0.8589977025985718
1194.png,1,0.10467973351478577,0.5073228478431702,0.38799747824668884
917.png,1,0.35041868686676025,0.4000642001628876,0.24951709806919098
1142.png,0,0.7890594005584717,0.1961212456226349,0.014819355681538582
970.png,0,0.6935857534408569,0.2660996913909912,0.040314581245183945
1266.png,0,0.8669658303260803,0.11959194391965866,0.013442255556583405
1184.png,0,0.6872571110725403,0.2761796712875366,0.036563217639923096
971.png,0,0.5701627135276794,0.3710363805294037,0.05880103260278702
1300.png,0,0.8017973899841309,0.18005135655403137,0.01815127395093441
1122.png,1,0.0978027954697609,0.6467236280441284,0.25547361373901367
912.png,0,0.9101085662841797,0.08655016869306564,0.0033412554766982794
1003.png,2,0.10570526868104935,0.43547776341438293,0.4588170051574707
993.png,1,0.1618686020374298,0.4825822114944458,0.3555491864681244
1304.png,2,0.039801184087991714,0.3272409439086914,0.6329578757286072
1306.png,1,0.2922116816043854,0.48463380336761475,0.2231544703245163
535.png,1,0.4117536246776581,0.4463443458080292,0.14190207421779633
806.png,1,0.4021550118923187,0.4917483329772949,0.10609672218561172
916.png,0,0.607187807559967,0.34855449199676514,0.044257670640945435
946.png,1,0.059150680899620056,0.5410431027412415,0.39980626106262207
1274.png,0,0.7653332352638245,0.21636274456977844,0.018303973600268364
828.png,2,0.031515348702669144,0.2629986107349396,0.7054860591888428
882.png,1,0.10488414764404297,0.5127146244049072,0.38240116834640503
1167.png,0,0.5164735317230225,0.3808908462524414,0.10263564437627792
1173.png,1,0.38533535599708557,0.4593335688114166,0.15533104538917542
1278.png,0,0.7256057858467102,0.24692820012569427,0.027466023340821266
984.png,0,0.6177259683609009,0.33297327160835266,0.049300745129585266
737.png,0,0.5100871920585632,0.4060826897621155,0.08383018523454666
579.png,1,0.23851031064987183,0.5678458213806152,0.19364388287067413
902.png,0,0.5880796909332275,0.3338012397289276,0.07811913639307022
1261.png,1,0.15857774019241333,0.5070522427558899,0.33437004685401917
1257.png,0,0.7936996817588806,0.19228918850421906,0.01401108130812645
560.png,0,0.7241363525390625,0.25212159752845764,0.0237420666962862
599.png,1,0.1262175291776657,0.4683368504047394,0.4054456055164337
161.png,0,0.4463473856449127,0.42565545439720154,0.12799713015556335
1237.png,2,0.03378129377961159,0.37779465317726135,0.588424026966095
1192.png,0,0.7512810826301575,0.22041872143745422,0.02830011583864689
1299.png,2,0.07564006000757217,0.45241037011146545,0.47194960713386536
884.png,0,0.5534188747406006,0.3921653628349304,0.054415710270404816
785.png,1,0.1048271432518959,0.45614442229270935,0.43902841210365295
771.png,0,0.7746692299842834,0.21035124361515045,0.014979586005210876
1232.png,0,0.6926857233047485,0.2695378065109253,0.03777649626135826
892.png,0,0.6178970336914062,0.3405112028121948,0.041591767221689224
794.png,2,0.10904893279075623,0.2689362168312073,0.6220148801803589
1179.png,0,0.6547111868858337,0.31397515535354614,0.03131365031003952
1309.png,2,0.029433686286211014,0.3760422468185425,0.594524085521698
1288.png,0,0.7494915723800659,0.23130211234092712,0.019206369295716286
1226.png,1,0.276295006275177,0.4173470139503479,0.3063579797744751
756.png,0,0.4579220414161682,0.4500085413455963,0.09206940978765488
635.png,2,0.008257225155830383,0.19267001748085022,0.7990727424621582
1244.png,0,0.5677796602249146,0.36248061060905457,0.0697396844625473
1219.png,2,0.02854311838746071,0.30597060918807983,0.6654863357543945
1289.png,0,0.5764881372451782,0.352319598197937,0.07119221240282059
972.png,0,0.8615431785583496,0.12362363934516907,0.014833257533609867
295.png,1,0.3528723418712616,0.41861292719841003,0.22851470112800598
1225.png,1,0.28216874599456787,0.48559731245040894,0.2322339415550232
1156.png,0,0.6452532410621643,0.3086962103843689,0.046050529927015305
546.png,0,0.689491331577301,0.2814420759677887,0.02906656451523304
963.png,1,0.2824200391769409,0.5174863338470459,0.2000935673713684
1199.png,0,0.7164352536201477,0.23309126496315002,0.05047351494431496
664.png,1,0.18152634799480438,0.44084885716438293,0.3776247799396515
1197.png,0,0.6888919472694397,0.2846350073814392,0.026473145931959152
787.png,2,0.03639618307352066,0.28409579396247864,0.6795080304145813
1202.png,0,0.6402459144592285,0.26881444454193115,0.09093955904245377
555.png,1,0.2569860517978668,0.5547758340835571,0.18823812901973724
1165.png,2,0.006858441513031721,0.15413855016231537,0.8390030264854431
1121.png,0,0.7256107926368713,0.2461477667093277,0.028241418302059174
782.png,1,0.0816655382514,0.5410045385360718,0.37732988595962524
926.png,0,0.7273481488227844,0.23785415291786194,0.03479771316051483
1154.png,0,0.6521952748298645,0.3111606538295746,0.03664407879114151
1269.png,0,0.7828511595726013,0.20378848910331726,0.01336030662059784
437.png,1,0.39511820673942566,0.4925910532474518,0.11229072511196136
1258.png,2,0.13535988330841064,0.4097942113876343,0.4548458755016327
611.png,2,0.048273857682943344,0.29305756092071533,0.658668577671051
986.png,0,0.748250424861908,0.2232915163040161,0.028458021581172943
903.png,0,0.6879637837409973,0.26854756474494934,0.04348863288760185
976.png,0,0.7783798575401306,0.20401419699192047,0.01760602742433548
942.png,0,0.6437663435935974,0.3093204200267792,0.04691329225897789
894.png,0,0.711017370223999,0.24703656136989594,0.041946083307266235
968.png,0,0.8931271433830261,0.10337041318416595,0.003502514446154237
1243.png,2,0.020472398027777672,0.2852444648742676,0.694283127784729
1312.png,0,0.4769132733345032,0.4366059899330139,0.08648069202899933
1263.png,0,0.5450522303581238,0.3769115209579468,0.07803624123334885
935.png,0,0.8382722735404968,0.15000729262828827,0.011720485053956509
630.png,2,0.03709381818771362,0.4187963604927063,0.5441097617149353
1301.png,0,0.7469982504844666,0.22654353082180023,0.026458241045475006
1130.png,2,0.008734107948839664,0.2059573084115982,0.7853085398674011
758.png,0,0.7631937861442566,0.21756361424922943,0.019242577254772186
1153.png,1,0.40020111203193665,0.43055397272109985,0.1692449450492859
964.png,0,0.7284759879112244,0.22678932547569275,0.044734641909599304
1224.png,0,0.7224968671798706,0.24512596428394318,0.03237711265683174
952.png,2,0.012083080597221851,0.25223013758659363,0.7356867790222168
1253.png,1,0.3278857171535492,0.563564121723175,0.10855010896921158
610.png,1,0.112494558095932,0.488665908575058,0.3988395631313324
1182.png,0,0.7665858864784241,0.21348337829113007,0.019930817186832428
887.png,0,0.6951148509979248,0.27540159225463867,0.02948347106575966
961.png,1,0.1353551596403122,0.6407591104507446,0.22388580441474915
1310.png,0,0.4757114350795746,0.439132958650589,0.08515561372041702
800.png,1,0.1707446277141571,0.4782908856868744,0.3509645164012909
901.png,0,0.7820754647254944,0.20151250064373016,0.016412021592259407
1241.png,2,0.004022135399281979,0.09914654493331909,0.8968313336372375
1216.png,1,0.3280254304409027,0.5174496173858643,0.15452483296394348
1135.png,1,0.1176123172044754,0.6594657897949219,0.2229219228029251
1217.png,0,0.5788974165916443,0.3702174723148346,0.05088512971997261
1158.png,2,0.005530672613531351,0.19912676513195038,0.7953425049781799
826.png,2,0.03865259513258934,0.398578941822052,0.5627684593200684
649.png,1,0.1489306092262268,0.5689950585365295,0.28207433223724365
937.png,1,0.09372766315937042,0.6194974184036255,0.28677502274513245
908.png,0,0.8111498355865479,0.1722942590713501,0.016555890440940857
1249.png,0,0.8810105323791504,0.11316428333520889,0.005825156345963478
900.png,0,0.7847149968147278,0.19820480048656464,0.017080260440707207
1171.png,2,0.06409351527690887,0.3874705731868744,0.5484359264373779
1220.png,2,0.00559129286557436,0.1444857120513916,0.8499230742454529
623.png,0,0.4747333824634552,0.435602068901062,0.08966454118490219
1240.png,2,0.01524822972714901,0.3470851182937622,0.637666642665863
928.png,2,0.05177728459239006,0.3236885368824005,0.6245341897010803
1180.png,0,0.7451795935630798,0.23773810267448425,0.01708241179585457
1190.png,2,0.006337392143905163,0.2877620458602905,0.7059005498886108
578.png,0,0.38120347261428833,0.3763737976551056,0.24242277443408966
1242.png,2,0.050915323197841644,0.2894013226032257,0.6596832871437073
1207.png,2,0.0325421504676342,0.39559802412986755,0.5718597769737244
462.png,1,0.12480587512254715,0.6162530779838562,0.258941113948822
792.png,1,0.06090022996068001,0.5363845229148865,0.40271517634391785
1001.png,1,0.10040076822042465,0.4936639368534088,0.40593528747558594
285.png,1,0.22752924263477325,0.47237950563430786,0.3000912070274353
569.png,1,0.17599079012870789,0.6138135194778442,0.21019569039344788
1268.png,1,0.3726451098918915,0.4748907685279846,0.1524641364812851
833.png,1,0.07493423670530319,0.5423994064331055,0.3826664388179779
1218.png,1,0.3247149586677551,0.48310166597366333,0.19218342006206512
919.png,0,0.4541374444961548,0.41016897559165955,0.1356935352087021
1150.png,0,0.5213362574577332,0.4361155033111572,0.04254819452762604
1248.png,0,0.5176146626472473,0.34515050053596497,0.13723476231098175
1223.png,2,0.014738811179995537,0.16950887441635132,0.8157523274421692
626.png,1,0.33587899804115295,0.5599642992019653,0.10415665805339813
1238.png,2,0.008901088498532772,0.15853029489517212,0.8325685858726501
930.png,0,0.7303226590156555,0.23913387954235077,0.030543440952897072
947.png,2,0.042864833027124405,0.3557794690132141,0.6013556122779846
1177.png,2,0.002123789628967643,0.09843334555625916,0.8994428515434265
940.png,2,0.01474834606051445,0.23675546050071716,0.7484961748123169
1211.png,2,0.03827056288719177,0.29822203516960144,0.6635074019432068
1112.png,1,0.2696767747402191,0.3896636366844177,0.34065961837768555
956.png,1,0.2608708143234253,0.5611748695373535,0.1779543161392212
1175.png,2,0.046636179089546204,0.2997637093067169,0.6536000967025757
789.png,0,0.7885364294052124,0.19491106271743774,0.016552522778511047
1291.png,0,0.49407437443733215,0.42032647132873535,0.08559925109148026
960.png,0,0.6142870783805847,0.3544403314590454,0.0312725193798542
627.png,2,0.02473493106663227,0.4315418601036072,0.5437231659889221
907.png,0,0.8386183381080627,0.15197114646434784,0.009410521946847439
838.png,2,0.04432186484336853,0.4657386541366577,0.48993945121765137
909.png,1,0.35194703936576843,0.4861040413379669,0.16194888949394226
957.png,2,0.02085510641336441,0.3201372027397156,0.659007728099823
1296.png,1,0.3775949776172638,0.4803315997123718,0.14207345247268677
1126.png,0,0.8687425851821899,0.12455181032419205,0.0067056771367788315
1256.png,1,0.1462673842906952,0.5483773350715637,0.3053552210330963
464.png,0,0.5004911422729492,0.3916475474834442,0.10786126554012299
1002.png,1,0.12525779008865356,0.5517897605895996,0.3229525089263916
1009.png,0,0.8844990134239197,0.10948462784290314,0.006016304716467857
608.png,1,0.12038266658782959,0.5866217017173767,0.2929956018924713
1151.png,0,0.6375355124473572,0.32360896468162537,0.038855504244565964
1174.png,0,0.6589983105659485,0.30424371361732483,0.036757953464984894
1287.png,0,0.6102672219276428,0.33014780282974243,0.05958497151732445
1138.png,0,0.9045681953430176,0.09281078726053238,0.002620961517095566
893.png,0,0.47734516859054565,0.40063634514808655,0.12201856076717377
1133.png,0,0.6816431879997253,0.2745877504348755,0.043769098818302155
1118.png,0,0.4785653352737427,0.432437002658844,0.08899766951799393
1275.png,0,0.7558218240737915,0.22907377779483795,0.015104308724403381
888.png,0,0.6851241588592529,0.275679349899292,0.03919653221964836
990.png,0,0.6302666068077087,0.323657751083374,0.046075593680143356
1110.png,0,0.7038514018058777,0.2657472789287567,0.030401399359107018
883.png,0,0.5375284552574158,0.3352183699607849,0.1272532045841217
1265.png,0,0.7231712937355042,0.25408467650413513,0.022744063287973404
906.png,0,0.6928022503852844,0.2805735766887665,0.02662423998117447
1201.png,0,0.6502184271812439,0.26897475123405457,0.08080681413412094
653.png,2,0.032148364931344986,0.37028542160987854,0.5975661873817444
1178.png,2,0.0011098659597337246,0.060675058513879776,0.9382150769233704
1128.png,0,0.5781736373901367,0.3593338429927826,0.06249253824353218
1123.png,0,0.7824016213417053,0.19764071702957153,0.01995762437582016
473.png,0,0.6907452344894409,0.26477962732315063,0.04447505995631218
904.png,0,0.6692761182785034,0.29243937134742737,0.03828443959355354
736.png,0,0.755392849445343,0.22697913646697998,0.01762809418141842
951.png,0,0.7395238876342773,0.24010445177555084,0.020371701568365097
978.png,0,0.7112264633178711,0.23295067250728607,0.055822938680648804
1294.png,1,0.2611432671546936,0.46919405460357666,0.26966261863708496
829.png,2,0.025307651609182358,0.20152424275875092,0.7731680870056152
741.png,0,0.672256350517273,0.2955578565597534,0.03218584135174751
1235.png,1,0.1452474594116211,0.4310794174671173,0.423673152923584
962.png,0,0.7538321614265442,0.22591379284858704,0.020254086703062057
983.png,0,0.7813263535499573,0.20293541252613068,0.015738192945718765
1186.png,1,0.3883041441440582,0.4272649884223938,0.1844307780265808
783.png,1,0.18267445266246796,0.4794575273990631,0.33786797523498535
779.png,2,0.02896006964147091,0.2679830491542816,0.7030569314956665
1152.png,0,0.5429685115814209,0.4124965965747833,0.04453496262431145
1144.png,0,0.7687234282493591,0.21678678691387177,0.014489789493381977
925.png,0,0.7670598030090332,0.21136781573295593,0.021572405472397804
1006.png,2,0.00576093140989542,0.21794074773788452,0.7762982845306396
1183.png,0,0.4968763291835785,0.39509716629981995,0.10802647471427917
969.png,1,0.3688167929649353,0.381606787443161,0.24957643449306488
528.png,0,0.4819713234901428,0.4153062105178833,0.10272248089313507
988.png,0,0.5002514123916626,0.44631052017211914,0.053438037633895874
975.png,0,0.7960322499275208,0.18448232114315033,0.019485455006361008
1161.png,1,0.07656800001859665,0.6396523118019104,0.28377965092658997
998.png,2,0.06698743999004364,0.46044766902923584,0.4725649356842041
1271.png,0,0.7713751196861267,0.19644221663475037,0.03218274191021919
1134.png,1,0.44033336639404297,0.4722781777381897,0.08738842606544495
1193.png,0,0.6140607595443726,0.30295586585998535,0.08298336714506149
1111.png,2,0.06629735231399536,0.3961937129497528,0.5375089049339294
1285.png,0,0.7331857681274414,0.24335899949073792,0.023455297574400902
981.png,0,0.7021645307540894,0.24689029157161713,0.0509452149271965
719.png,0,0.6431071758270264,0.30135655403137207,0.05553624406456947
959.png,1,0.1104273572564125,0.46224135160446167,0.42733126878738403
479.png,0,0.5905817747116089,0.297029972076416,0.11238826811313629
992.png,0,0.7013839483261108,0.2538524270057678,0.044763706624507904
898.png,0,0.5778425931930542,0.3303571045398712,0.09180034697055817
999.png,2,0.005912029184401035,0.10568107664585114,0.8884068727493286
1187.png,0,0.8637999296188354,0.12814565002918243,0.008054472506046295
933.png,2,0.003943152260035276,0.1517833173274994,0.8442735075950623
1185.png,0,0.7841761708259583,0.193573459982872,0.0222503449767828
728.png,1,0.18330568075180054,0.41932231187820435,0.3973720669746399
1212.png,0,0.6073809266090393,0.3248787820339203,0.0677403062582016
1208.png,0,0.7530880570411682,0.22664298117160797,0.0202690027654171
1147.png,0,0.6064135432243347,0.3224003314971924,0.07118606567382812
402.png,1,0.3315330743789673,0.4698844254016876,0.1985824853181839
641.png,1,0.09176474809646606,0.45693209767341614,0.4513031542301178
871.png,2,0.035988327115774155,0.42646193504333496,0.5375497341156006
1221.png,0,0.6504199504852295,0.32532191276550293,0.024258116260170937
1297.png,0,0.5468175411224365,0.38817885518074036,0.06500361114740372
996.png,2,0.013987183570861816,0.2233857661485672,0.7626270651817322
1168.png,0,0.807225227355957,0.17645257711410522,0.016322270035743713
1196.png,0,0.5562064051628113,0.37500911951065063,0.06878441572189331
966.png,0,0.5875559449195862,0.37336939573287964,0.03907465562224388
633.png,1,0.3019087314605713,0.554230272769928,0.14386092126369476
991.png,1,0.3888489305973053,0.45881688594818115,0.15233416855335236
825.png,1,0.1517978310585022,0.4972236156463623,0.3509785830974579
1007.png,1,0.035009875893592834,0.6263414025306702,0.3386487662792206
1005.png,2,0.05833767354488373,0.3177982568740845,0.6238641142845154
905.png,0,0.6300238966941833,0.29425767064094543,0.0757184773683548
491.png,0,0.7022002935409546,0.2784748673439026,0.019324831664562225
300.png,0,0.46070313453674316,0.39636340737342834,0.14293348789215088
1205.png,0,0.6088010668754578,0.31909939646720886,0.07209949195384979
1203.png,1,0.4164867401123047,0.4576416611671448,0.12587158381938934
1113.png,1,0.3421511948108673,0.5024498701095581,0.15539881587028503
1302.png,0,0.5258001089096069,0.38904327154159546,0.08515665680170059
1163.png,2,0.013714813627302647,0.15961559116840363,0.8266695737838745
1259.png,2,0.056459322571754456,0.31147220730781555,0.6320684552192688
298.png,2,0.1648576855659485,0.32975539565086365,0.5053868889808655
897.png,0,0.7627092003822327,0.22259829938411713,0.014692587777972221
834.png,2,0.015172602608799934,0.24059756100177765,0.744229793548584
1172.png,1,0.3177591562271118,0.46289902925491333,0.21934182941913605
974.png,0,0.7309218645095825,0.2325935959815979,0.03648453950881958
1166.png,2,0.044167760759592056,0.4341042935848236,0.5217278599739075
899.png,1,0.3849915862083435,0.47026342153549194,0.14474499225616455
639.png,0,0.7221863269805908,0.2621857821941376,0.0156279057264328
950.png,1,0.10619848966598511,0.4912334680557251,0.4025680720806122
320.png,1,0.4120912253856659,0.4654359519481659,0.1224728599190712
1181.png,0,0.7596293091773987,0.20806355774402618,0.03230710327625275
929.png,0,0.6484802961349487,0.30814000964164734,0.04337970167398453
1136.png,0,0.7770540714263916,0.19613142311573029,0.02681451290845871
1292.png,0,0.6459987163543701,0.30543193221092224,0.04856935143470764
1198.png,0,0.7009006142616272,0.25431445240974426,0.044784918427467346
1272.png,0,0.48342159390449524,0.41599780321121216,0.10058055073022842
1298.png,1,0.30725979804992676,0.44721493124961853,0.24552524089813232
965.png,0,0.6504782438278198,0.3255661725997925,0.02395554631948471
1160.png,1,0.07629772275686264,0.4850464165210724,0.43865588307380676
1145.png,2,0.04053015261888504,0.16901937127113342,0.7904504537582397
409.png,0,0.8699878454208374,0.12292417138814926,0.007087961304932833
1169.png,0,0.5868068337440491,0.35178184509277344,0.06141127645969391
1250.png,2,0.02052556723356247,0.2354850471019745,0.7439893484115601
571.png,1,0.37737587094306946,0.4862973988056183,0.13632668554782867
982.png,0,0.6640004515647888,0.2678965628147125,0.06810302287340164
923.png,1,0.2946021258831024,0.5369547605514526,0.16844309866428375
941.png,1,0.42453238368034363,0.49645474553108215,0.07901288568973541
797.png,1,0.3259275257587433,0.4833206534385681,0.1907518357038498
1251.png,0,0.7451654076576233,0.21735762059688568,0.03747691586613655
1295.png,1,0.280744731426239,0.47523507475852966,0.24402011930942535
770.png,0,0.7107261419296265,0.25786688923835754,0.031407058238983154
564.png,1,0.3391116261482239,0.5345605611801147,0.126327782869339
1245.png,0,0.9017621278762817,0.09354247152805328,0.004695423413068056
1114.png,1,0.4228151738643646,0.522032618522644,0.05515219643712044
914.png,0,0.7306958436965942,0.24274936318397522,0.02655477076768875
1164.png,1,0.22807426750659943,0.5020889043807983,0.26983681321144104
943.png,1,0.0380479097366333,0.48632967472076416,0.47562241554260254
920.png,0,0.7023054957389832,0.2384185791015625,0.059275876730680466
636.png,2,0.04380982741713524,0.436893105506897,0.5192971229553223
1189.png,0,0.721141517162323,0.2359980195760727,0.04286046698689461
1162.png,0,0.7931658625602722,0.19042463600635529,0.01640939898788929
1239.png,2,0.020852627232670784,0.30805909633636475,0.6710883378982544
1141.png,0,0.8649706244468689,0.12776508927345276,0.007264313288033009
1137.png,0,0.795863151550293,0.18832896649837494,0.015807833522558212
793.png,1,0.41240355372428894,0.48254862427711487,0.10504785180091858
979.png,0,0.5396895408630371,0.33006662130355835,0.13024382293224335
922.png,2,0.026530051603913307,0.3346669375896454,0.6388030052185059
1308.png,1,0.3094500005245209,0.4228687882423401,0.2676812410354614
576.png,2,0.01375071331858635,0.2572914659976959,0.7289578914642334
1213.png,1,0.2550709843635559,0.5882075428962708,0.15672141313552856
985.png,0,0.5052511096000671,0.4112882614135742,0.08346065878868103
621.png,0,0.6760303378105164,0.2920376658439636,0.03193208575248718
618.png,2,0.06660182029008865,0.40044862031936646,0.5329495072364807
1140.png,1,0.40063002705574036,0.4043377637863159,0.19503219425678253
1170.png,0,0.7290502190589905,0.2508352994918823,0.020114431157708168
1280.png,2,0.015056825242936611,0.33736759424209595,0.6475755572319031
891.png,0,0.7622871398925781,0.22810398042201996,0.009608837775886059
1119.png,0,0.6887184381484985,0.2744889557361603,0.0367925800383091
1283.png,1,0.2566925585269928,0.4858362376689911,0.25747111439704895
1277.png,0,0.7314486503601074,0.2373574823141098,0.031193848699331284
1159.png,2,0.04902808740735054,0.26968976855278015,0.6812821626663208
1260.png,0,0.48962894082069397,0.4100891351699829,0.10028195381164551
977.png,1,0.3077221214771271,0.44799041748046875,0.24428744614124298
915.png,0,0.7380375862121582,0.22722631692886353,0.03473610058426857
932.png,1,0.041886523365974426,0.49486422538757324,0.4632492959499359
955.png,1,0.18463878333568573,0.5507240891456604,0.26463717222213745
911.png,0,0.5899004340171814,0.3373816907405853,0.07271780073642731
989.png,1,0.33259519934654236,0.4977903664112091,0.16961444914340973
1222.png,2,0.037494637072086334,0.24302957952022552,0.7194758057594299
1117.png,0,0.8692666292190552,0.12389932572841644,0.006834015250205994
1270.png,0,0.8025862574577332,0.1808212399482727,0.016592537984251976
1004.png,1,0.07054509967565536,0.5098273158073425,0.4196276366710663
1124.png,1,0.14035749435424805,0.472560852766037,0.38708168268203735
967.png,0,0.8651692867279053,0.1271715760231018,0.007659121882170439
1116.png,2,0.0033918351400643587,0.11874472349882126,0.8778634071350098
612.png,1,0.23288439214229584,0.6162164211273193,0.1508992314338684
1290.png,0,0.6168901324272156,0.3510417342185974,0.03206813335418701
936.png,1,0.11598251760005951,0.521600604057312,0.36241698265075684
562.png,0,0.7703821659088135,0.21648766100406647,0.013130148872733116
954.png,1,0.23987042903900146,0.5945243239402771,0.16560526192188263
1234.png,1,0.2221803069114685,0.4971061050891876,0.2807134985923767
1176.png,2,0.0020117424428462982,0.09418386965990067,0.903804361820221
1149.png,1,0.41119855642318726,0.4193773567676544,0.16942408680915833
1000.png,2,0.0008038280648179352,0.06636922806501389,0.9328269958496094
885.png,0,0.7567005157470703,0.2188432514667511,0.024456262588500977
657.png,2,0.04341565817594528,0.3351055979728699,0.621478796005249
987.png,0,0.6608801484107971,0.27993008494377136,0.059189822524785995
413.png,1,0.4071492850780487,0.42386019229888916,0.16899050772190094
